timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
10:21:43.141,0.03,1.06,0.0,0.0,1.0,0.0,105,173
10:21:43.151,0.06,1.0,0.0,0.0,1.06,-0.03,73,19
10:21:43.162,0.0,1.06,-0.03,0.03,1.03,-0.12,101,71
10:21:43.171,0.03,1.0,-0.03,0.03,0.97,-0.09,75,137
10:21:43.182,0.03,1.03,-0.03,0.0,1.0,-0.03,99,93
10:21:43.191,0.0,1.03,0.0,0.03,0.97,-0.06,70,127
10:21:43.207,0.03,1.0,0.0,0.03,1.0,0.0,104,111
10:21:43.213,0.0,1.03,0.0,0.03,0.97,-0.03,76,134
10:21:43.221,0.03,1.06,-0.03,-0.03,1.03,-0.09,99,75
10:21:43.231,0.03,1.0,-0.03,0.06,1.03,-0.03,64,17
10:21:43.243,0.0,1.03,0.03,0.0,1.03,-0.06,105,199
10:21:43.251,0.03,1.0,-0.03,0.0,1.03,-0.03,71,82
10:21:43.268,0.03,1.03,0.0,0.0,1.03,0.0,111,84
10:21:43.271,0.06,1.06,-0.03,0.0,1.0,-0.03,75,152
10:21:43.280,0.03,1.0,0.0,0.03,1.0,-0.03,99,119
10:21:43.291,0.0,1.03,-0.03,0.03,1.0,0.0,89,109
10:21:43.301,0.03,1.06,0.0,0.0,1.09,-0.03,101,6
10:21:43.311,0.03,1.06,-0.03,0.0,1.0,-0.03,62,149
10:21:43.321,0.0,1.06,0.03,-0.03,0.94,-0.03,89,167
10:21:43.333,0.03,1.06,-0.03,0.03,1.0,-0.06,79,1
10:21:43.354,0.03,1.06,0.03,-0.03,1.09,0.0,100,81
10:21:43.356,0.03,1.06,-0.03,0.06,1.03,-0.03,77,156
10:21:43.365,0.03,1.06,0.03,-0.03,0.91,0.09,86,119
10:21:43.371,0.03,1.0,0.0,0.03,0.94,-0.03,81,89
10:21:43.381,0.03,1.06,0.0,0.03,0.94,-0.03,95,57
10:21:43.391,0.03,1.06,-0.03,0.06,1.03,-0.03,95,139
10:21:43.416,0.03,1.03,0.0,0.0,1.0,-0.03,101,89
10:21:43.416,0.03,1.03,0.0,0.06,0.97,-0.03,69,27
10:21:43.420,0.03,1.0,0.0,0.0,1.03,-0.03,99,152
10:21:43.431,0.03,1.06,-0.03,0.03,1.03,-0.09,85,169
10:21:43.443,0.03,1.0,0.0,0.0,0.97,-0.06,91,45
10:21:43.454,0.06,1.06,-0.03,0.03,1.0,-0.03,79,150
10:21:43.461,0.06,1.03,0.0,0.03,1.0,-0.09,104,109
10:21:43.471,0.06,1.03,-0.03,0.0,1.03,-0.06,85,237
10:21:43.481,0.03,1.03,0.0,0.03,1.03,-0.06,99,75
10:21:43.492,0.03,1.03,0.0,0.09,1.06,-0.09,83,51
10:21:43.501,0.03,1.03,-0.03,0.0,1.06,-0.09,101,204
10:21:43.512,0.03,1.03,-0.03,0.03,1.03,-0.03,81,37
10:21:43.521,0.0,1.03,-0.03,0.03,1.03,-0.06,88,91
10:21:43.531,0.03,1.03,-0.03,0.06,0.94,-0.06,79,73
10:21:43.545,0.0,1.03,-0.03,0.0,1.0,-0.06,96,157
10:21:43.554,0.03,1.03,-0.03,0.03,1.03,-0.06,76,84
10:21:43.565,0.03,1.03,0.0,0.03,1.0,0.0,104,0
10:21:43.570,0.03,1.03,0.0,0.0,1.0,-0.06,99,201
10:21:43.580,0.03,1.03,0.0,0.03,1.03,-0.06,95,79
10:21:43.593,0.03,1.06,0.0,0.0,1.0,-0.06,80,55
10:21:43.600,0.03,1.03,-0.03,0.03,0.97,-0.06,111,105
10:21:43.614,0.03,1.03,0.0,0.03,0.97,-0.03,83,133
10:21:43.620,0.03,1.06,0.0,0.03,0.97,-0.09,89,93
10:21:43.631,0.03,1.03,0.03,-0.03,0.97,-0.03,72,0
10:21:43.640,0.03,1.03,-0.03,0.03,1.0,-0.03,91,173
10:21:43.651,0.03,1.0,0.0,0.03,1.0,-0.03,86,155
10:21:43.661,0.03,1.06,-0.03,0.06,1.0,-0.06,95,109
10:21:43.674,0.03,1.0,0.0,0.03,1.0,-0.09,57,38
10:21:43.681,0.06,1.0,-0.03,0.03,0.97,-0.06,99,107
10:21:43.690,0.03,1.03,-0.03,0.0,0.97,-0.03,76,147
10:21:43.735,0.03,1.03,-0.03,0.0,1.0,-0.03,75,16
10:21:43.740,0.03,1.03,0.0,0.0,1.03,-0.06,88,83
10:21:43.740,0.03,1.03,-0.03,0.06,1.0,-0.06,95,189
10:21:43.740,0.0,1.03,0.0,0.0,1.0,-0.06,79,121
10:21:43.741,0.03,1.03,-0.03,0.03,1.03,-0.06,107,88
10:21:43.751,0.03,1.03,0.0,0.0,1.03,-0.06,84,89
10:21:43.761,0.03,1.06,-0.06,0.06,1.03,-0.09,103,169
10:21:43.770,0.03,1.0,0.0,-0.03,1.0,-0.06,73,45
10:21:43.780,0.03,1.06,-0.03,0.06,0.97,-0.03,99,83
10:21:43.792,0.03,1.03,-0.03,0.0,0.97,-0.03,63,111
10:21:43.818,0.03,1.06,0.0,0.03,1.03,-0.06,101,139
10:21:43.821,0.03,1.03,0.0,-0.03,1.03,-0.06,58,38
10:21:43.821,0.03,1.03,-0.03,0.03,1.0,-0.06,93,30
10:21:43.831,0.03,1.03,0.0,0.0,1.0,-0.03,77,121
10:21:43.841,0.03,1.06,0.0,0.06,0.97,-0.09,104,150
10:21:43.851,0.03,1.0,0.0,0.0,1.0,-0.09,68,20
10:21:43.862,0.03,1.09,0.0,0.0,1.0,-0.12,103,111
10:21:43.871,0.06,1.03,0.0,0.0,1.03,-0.09,17,141
10:21:43.881,0.03,1.06,-0.03,0.03,1.06,-0.12,101,147
10:21:43.895,0.03,1.0,0.0,0.03,1.03,-0.09,83,20
10:21:43.901,0.03,1.06,-0.03,0.06,1.06,-0.06,95,89
10:21:43.911,0.0,1.0,0.0,0.03,1.0,-0.06,79,115
10:21:43.920,0.03,1.03,-0.06,0.03,1.0,-0.06,99,107
10:21:43.932,0.0,1.0,0.0,0.03,0.97,-0.06,82,0
10:21:43.941,0.03,1.06,0.0,0.03,0.94,0.0,117,185
10:21:43.953,0.03,1.03,0.0,0.0,1.0,-0.03,90,75
10:21:43.961,0.03,1.03,-0.03,0.03,1.09,-0.09,92,84
10:21:43.971,0.06,1.0,0.0,0.0,1.06,-0.09,83,107
10:21:43.981,0.03,1.06,0.0,0.0,1.09,-0.09,118,132
10:21:43.992,0.03,1.03,0.0,0.0,1.0,-0.06,85,151
10:21:44.042,0.03,1.06,0.0,0.03,0.97,-0.03,98,10
10:21:44.042,0.0,1.0,0.0,0.03,0.94,-0.03,82,125
10:21:44.042,0.0,1.03,0.0,0.03,0.97,-0.03,84,157
10:21:44.042,0.0,1.03,-0.03,0.03,1.0,-0.03,56,118
10:21:44.042,0.03,1.06,0.0,0.03,1.03,-0.03,110,170
10:21:44.052,0.03,1.0,-0.03,0.03,1.03,-0.09,73,39
10:21:44.061,0.03,1.03,0.0,-0.03,1.06,-0.06,101,167
10:21:44.072,0.06,1.03,-0.03,0.03,1.03,-0.03,77,57
10:21:44.087,0.03,1.06,0.0,0.0,0.97,-0.06,106,73
10:21:44.091,0.03,1.03,-0.03,0.03,0.97,-0.03,73,189
10:21:44.100,0.03,1.03,0.0,0.03,1.03,0.03,99,47
10:21:44.112,0.03,1.06,-0.03,0.03,1.0,0.0,85,94
10:21:44.121,0.03,1.06,0.0,0.0,1.06,-0.06,117,154
10:21:44.131,0.03,1.03,-0.03,0.06,0.97,-0.06,77,100
10:21:44.141,0.0,1.03,0.03,-0.03,1.03,-0.03,87,133
10:21:44.151,0.03,1.03,-0.03,0.03,1.06,-0.06,86,0
10:21:44.160,0.03,1.03,0.0,0.0,1.03,-0.03,97,169
10:21:44.171,0.03,1.03,-0.03,0.06,1.0,-0.06,70,115
10:21:44.183,0.03,1.06,0.0,0.0,1.0,-0.03,100,0
10:21:44.191,0.06,1.03,-0.03,0.06,1.03,-0.03,73,110
10:21:44.201,0.03,1.06,0.0,0.03,0.97,-0.03,91,120
10:21:44.211,0.03,1.0,-0.03,0.03,1.0,-0.03,74,71
10:21:44.221,0.0,1.03,0.0,0.03,1.0,-0.06,93,85
10:21:44.231,0.03,1.03,-0.03,0.03,1.03,-0.06,85,89
10:21:44.241,0.03,1.03,0.0,0.0,1.0,0.0,105,151
10:21:44.251,0.03,1.06,-0.03,0.06,0.97,-0.03,101,90
10:21:44.261,0.06,1.03,0.0,0.03,1.0,-0.06,92,0
10:21:44.271,0.06,1.03,0.0,0.03,1.03,-0.09,59,147
10:21:44.281,0.06,1.06,-0.03,0.03,1.06,-0.06,93,95
10:21:44.291,0.03,1.0,0.0,0.03,1.0,-0.03,73,87
10:21:44.340,0.03,1.03,-0.03,0.03,1.0,-0.03,93,143
10:21:44.340,0.03,1.03,-0.03,0.06,1.03,-0.03,77,91
10:21:44.340,0.03,1.06,0.0,0.03,1.0,-0.06,95,184
10:21:44.341,0.0,1.03,0.0,0.0,1.06,-0.06,94,59
10:21:44.341,0.03,1.06,-0.03,0.03,0.97,0.0,104,134
10:21:44.352,0.03,1.06,0.0,-0.03,1.0,0.0,92,139
10:21:44.361,0.03,1.06,0.0,0.03,0.97,-0.03,90,88
10:21:44.371,0.03,1.03,0.0,0.03,1.09,0.03,88,136
10:21:44.381,0.03,1.03,0.0,0.06,1.12,-0.09,115,57
10:21:44.391,0.03,1.03,0.03,0.0,1.03,-0.06,77,121
10:21:44.401,0.03,1.06,0.0,0.0,1.0,-0.06,105,123
10:21:44.414,0.03,1.0,0.0,0.0,1.0,-0.03,108,40
10:21:44.421,0.0,1.03,-0.03,0.0,0.97,-0.03,89,173
10:21:44.432,0.03,1.0,0.0,0.0,0.94,0.0,79,25
10:21:44.443,0.03,1.06,-0.03,0.06,1.03,0.0,117,95
10:21:44.451,0.03,1.03,0.0,0.03,1.03,-0.03,88,69
10:21:44.461,0.06,1.03,-0.03,0.06,1.06,-0.06,99,79
10:21:44.471,0.03,1.0,0.0,0.0,1.03,-0.03,73,71
10:21:44.481,0.03,1.03,-0.03,0.03,1.0,-0.03,93,135
10:21:44.493,0.06,1.03,0.0,0.03,1.0,-0.06,74,72
10:21:44.501,0.03,1.03,-0.03,0.06,0.97,-0.03,105,151
10:21:44.513,0.03,1.03,0.0,0.0,1.03,-0.09,73,74
10:21:44.521,0.03,1.06,-0.03,0.03,1.0,0.0,105,87
10:21:44.535,0.03,1.03,0.03,0.0,1.03,-0.03,92,151
10:21:44.541,0.03,1.03,-0.03,0.0,1.0,-0.03,103,135
10:21:44.551,0.03,1.03,-0.03,0.0,0.97,0.0,76,123
10:21:44.561,0.03,1.06,-0.03,0.03,1.03,-0.03,109,91
10:21:44.570,0.03,1.0,0.0,0.0,1.0,0.0,77,69
10:21:44.581,0.06,1.06,0.0,0.03,1.03,-0.09,121,149
10:21:44.593,0.03,1.03,0.0,-0.03,0.97,-0.09,57,21
10:21:44.635,0.03,1.06,0.0,0.06,1.03,-0.12,101,214
10:21:44.638,0.03,1.03,0.0,0.03,1.0,-0.03,79,88
10:21:44.640,0.03,1.06,0.0,0.0,1.0,0.0,109,138
10:21:44.642,0.03,1.06,-0.03,0.03,1.0,-0.03,75,109
10:21:44.642,0.03,1.03,-0.03,0.03,0.97,-0.03,73,76
10:21:44.650,0.0,1.0,0.03,0.03,0.97,-0.09,63,158
10:21:44.660,0.03,1.06,0.0,0.03,0.97,-0.03,103,99
10:21:44.670,0.03,1.03,0.0,0.0,0.97,-0.06,73,54
10:21:44.682,0.03,1.06,0.0,0.0,1.06,-0.09,107,166
10:21:44.691,0.03,1.0,0.0,0.0,1.03,-0.09,83,59
10:21:44.701,0.03,1.03,0.0,0.03,0.97,-0.09,101,167
10:21:44.710,0.03,1.03,-0.03,0.03,1.03,-0.03,69,75
10:21:44.721,0.03,1.03,0.0,0.03,0.97,-0.06,93,127
10:21:44.731,0.03,1.03,-0.03,0.0,1.0,-0.09,78,165
10:21:44.740,0.03,1.06,-0.03,0.0,1.0,-0.06,101,75
10:21:44.751,0.03,1.03,-0.03,0.03,1.0,-0.06,78,78
10:21:44.761,0.03,1.06,0.0,0.0,0.97,-0.06,85,136
10:21:44.771,0.03,1.03,-0.03,0.03,1.0,-0.03,71,71
10:21:44.781,0.03,1.03,0.0,0.0,1.03,-0.03,97,120
10:21:44.791,0.03,1.03,0.0,0.12,0.97,-0.06,77,111
10:21:44.803,0.03,1.06,0.0,0.03,1.06,-0.09,100,127
10:21:44.811,0.06,1.0,-0.03,0.03,0.97,-0.12,75,93
10:21:44.822,0.03,1.0,0.0,0.03,1.0,-0.06,91,99
10:21:44.834,0.03,1.03,-0.03,0.06,1.0,-0.03,77,119
10:21:44.841,0.03,1.03,0.03,-0.03,1.0,-0.03,93,122
10:21:44.851,0.03,1.03,0.0,0.03,0.94,0.03,77,0
10:21:44.861,0.0,1.03,0.0,0.03,1.0,-0.03,103,85
10:21:44.871,0.03,1.06,-0.03,0.06,1.06,-0.06,71,59
10:21:44.880,0.03,1.0,0.0,0.0,0.97,-0.06,98,87
10:21:44.892,0.03,1.06,-0.03,0.06,0.97,-0.03,111,186
10:21:44.923,0.06,1.0,0.0,0.0,1.06,-0.12,99,12
10:21:44.927,0.0,1.06,0.0,0.03,1.03,-0.03,89,166
10:21:44.927,0.06,1.0,0.0,0.0,1.0,-0.06,92,74
10:21:44.933,0.03,1.03,0.0,0.06,1.0,-0.09,78,84
10:21:44.941,0.03,1.0,0.0,0.0,1.03,-0.06,95,175
10:21:44.952,0.03,1.06,-0.03,0.06,1.06,-0.06,88,64
10:21:44.961,0.06,1.03,0.0,0.0,1.0,-0.06,98,148
10:21:44.971,0.03,1.03,-0.03,0.03,1.09,-0.06,73,36
10:21:44.981,0.03,1.03,0.0,0.0,1.06,-0.03,97,107
10:21:44.994,0.03,1.06,-0.03,0.09,1.09,-0.03,85,184
10:21:45.003,0.03,1.0,0.0,0.0,0.97,-0.06,88,41
10:21:45.012,0.03,1.06,-0.03,0.03,1.03,-0.06,85,151
10:21:45.021,0.03,1.03,0.0,0.0,0.97,-0.09,92,46
10:21:45.032,0.03,1.09,-0.03,0.0,1.06,-0.06,77,158
10:21:45.041,0.03,1.0,0.0,0.0,1.03,-0.09,93,103
10:21:45.050,0.03,1.03,0.0,0.0,1.03,-0.03,85,107
10:21:45.060,0.03,1.03,0.0,0.03,0.97,-0.09,102,141
10:21:45.071,0.03,1.03,-0.03,0.0,1.0,0.03,93,25
10:21:45.082,0.03,1.03,-0.03,0.03,0.97,0.0,91,29
10:21:45.097,0.0,1.03,0.0,0.06,1.03,-0.06,83,159
10:21:45.101,0.0,1.0,-0.03,0.03,1.03,-0.09,101,175
10:21:45.127,0.03,1.03,0.0,0.03,1.03,-0.03,27,10
10:21:45.132,0.03,1.03,-0.03,0.03,0.97,0.0,95,61
10:21:45.132,0.03,1.03,0.0,0.06,1.03,0.0,86,109
10:21:45.149,0.03,1.03,0.0,0.0,0.97,-0.03,95,143
10:21:45.150,0.03,1.03,0.0,0.03,1.03,-0.03,84,37
10:21:45.160,0.03,1.03,-0.03,0.03,0.97,0.0,100,94
