timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
11:01:36.642,0.06,0.97,-0.03,0.0,1.0,-0.06,74,20
11:01:36.655,0.03,1.06,-0.03,0.06,1.06,-0.09,73,125
11:01:36.661,0.03,1.0,0.0,0.0,1.03,-0.09,70,165
11:01:36.671,0.03,1.06,-0.03,0.03,1.0,-0.06,84,172
11:01:36.681,0.03,1.0,0.0,0.0,1.03,-0.09,83,31
11:01:36.691,0.03,1.06,-0.03,0.03,1.03,-0.06,83,149
11:01:36.703,0.03,1.0,0.0,-0.03,0.97,-0.09,74,140
11:01:36.711,0.03,1.03,-0.03,0.06,1.0,-0.09,77,139
11:01:36.720,0.03,1.0,0.0,0.0,1.0,-0.03,79,43
11:01:36.730,0.03,1.06,0.0,0.03,1.03,-0.06,76,151
11:01:36.741,0.03,1.03,-0.03,0.0,1.0,-0.06,85,93
11:01:36.750,0.06,1.06,-0.03,0.0,1.03,0.0,74,147
11:01:36.760,0.03,1.03,0.0,0.0,1.0,-0.06,83,116
11:01:36.771,0.03,1.09,-0.03,0.03,1.03,-0.06,79,171
11:01:36.780,0.03,1.0,0.0,0.0,1.0,-0.06,85,107
11:01:36.790,0.03,1.06,-0.03,0.03,1.03,-0.06,73,102
11:01:36.818,0.03,1.0,-0.03,0.06,0.97,-0.03,79,76
11:01:36.821,0.03,1.06,0.0,0.03,0.97,-0.06,79,177
11:01:36.821,0.03,1.0,-0.06,0.03,1.03,-0.06,89,155
11:01:36.830,0.03,1.06,0.0,0.03,1.03,-0.03,77,64
11:01:36.839,0.03,0.97,-0.03,0.0,1.0,0.0,126,151
11:01:36.850,0.0,1.06,-0.03,0.0,1.0,-0.06,31,157
11:01:36.860,0.06,1.0,-0.03,0.03,0.97,-0.06,85,111
11:01:36.870,0.03,0.97,-0.03,0.0,1.06,-0.03,76,115
11:01:36.880,0.03,1.03,-0.03,0.03,1.0,-0.09,76,120
11:01:36.890,0.0,1.0,0.0,0.03,1.03,-0.09,74,103
11:01:36.900,0.0,1.06,-0.03,0.03,1.0,-0.03,74,88
11:01:36.910,0.03,1.0,-0.03,0.0,1.03,-0.06,76,77
11:01:36.924,0.03,1.03,-0.03,0.03,1.0,-0.03,87,175
11:01:36.930,0.03,1.0,0.0,-0.03,1.03,0.06,70,146
11:01:36.940,0.03,1.06,-0.06,0.03,0.97,-0.03,87,40
11:01:36.951,0.03,1.0,0.0,0.03,0.97,-0.06,75,105
11:01:36.961,0.03,1.03,-0.03,0.03,1.0,-0.03,72,189
11:01:36.971,0.03,1.03,0.0,0.0,0.97,-0.06,56,135
11:01:36.983,0.03,1.06,-0.06,0.09,1.03,-0.06,89,27
11:01:36.990,0.06,1.03,0.0,0.0,1.0,-0.03,25,95
11:01:37.001,0.03,1.09,-0.03,0.06,0.97,-0.06,91,183
11:01:37.015,0.06,1.0,0.0,0.0,1.0,-0.06,56,11
11:01:37.021,0.03,1.06,-0.03,0.03,0.97,-0.06,86,180
11:01:37.031,0.03,1.03,0.0,0.0,1.03,-0.03,83,167
11:01:37.041,0.03,1.03,0.0,0.03,1.03,-0.09,101,155
11:01:37.051,0.03,1.03,0.0,0.0,1.03,-0.09,60,85
11:01:37.061,0.03,1.06,-0.06,0.06,1.09,-0.06,91,101
11:01:37.071,0.03,1.0,0.03,0.0,1.03,-0.12,56,180
11:01:37.081,0.03,1.06,-0.03,0.03,1.0,-0.09,92,89
11:01:37.090,0.03,1.0,0.0,0.0,1.03,-0.06,57,53
11:01:37.100,0.03,1.06,-0.03,0.0,1.0,-0.06,105,211
11:01:37.117,0.03,0.97,0.0,0.03,0.97,-0.03,59,93
11:01:37.120,0.03,1.03,-0.03,0.06,1.0,-0.06,102,28
11:01:37.130,0.03,1.03,-0.03,0.0,1.0,-0.06,72,121
11:01:37.141,0.03,1.09,-0.03,0.0,1.0,-0.03,87,212
