timestamp,ADXL1_x,ADXL1_y,ADXL1_z,ADXL2_x,ADXL2_y,ADXL2_z,AN1,AN2
11:16:00.150,0.03,1.03,0.0,0.03,0.94,-0.03,53,119
11:16:00.159,0.03,1.03,-0.03,-0.03,0.97,-0.03,83,103
11:16:00.170,0.03,1.03,-0.03,0.03,1.0,-0.06,55,163
11:16:00.180,0.03,1.03,0.0,0.03,1.0,-0.06,83,91
11:16:00.189,0.03,1.09,-0.03,0.03,1.06,-0.09,59,83
11:16:00.199,0.03,1.03,0.0,0.0,1.03,-0.09,91,191
11:16:00.210,0.03,1.03,-0.03,0.03,0.97,-0.03,99,109
11:16:00.220,0.03,1.0,-0.03,0.03,1.0,-0.09,85,59
11:16:00.232,0.03,1.06,-0.03,0.03,1.0,-0.03,59,151
11:16:00.239,0.03,1.0,-0.06,0.0,0.94,-0.06,91,125
11:16:00.249,0.03,1.03,0.0,0.03,1.0,0.0,62,100
11:16:00.259,0.03,1.03,-0.03,-0.03,1.06,-0.06,89,18
11:16:00.277,0.03,1.06,-0.03,0.03,1.0,-0.09,57,217
11:16:00.279,0.03,1.03,0.0,0.03,1.06,-0.09,93,83
11:16:00.289,0.03,1.03,-0.03,0.03,0.97,-0.03,54,77
11:16:00.300,0.03,1.03,-0.03,-0.03,0.97,-0.03,82,99
11:16:00.310,0.03,1.0,-0.03,0.0,1.0,-0.06,57,121
11:16:00.320,0.0,1.0,0.0,0.0,1.0,-0.06,87,155
11:16:00.330,0.0,1.03,-0.03,0.0,1.0,-0.06,61,71
11:16:00.340,0.03,1.03,0.0,0.03,1.03,-0.06,77,117
11:16:00.349,0.03,1.06,-0.03,0.03,1.03,-0.06,61,121
11:16:00.360,0.03,1.0,0.0,0.06,1.03,-0.06,92,45
11:16:00.369,0.03,1.0,-0.03,0.03,1.03,-0.03,59,135
11:16:00.381,0.03,1.0,-0.06,0.06,1.03,-0.06,85,101
11:16:00.390,0.03,1.03,0.0,-0.03,1.03,0.0,63,105
11:16:00.409,0.03,1.06,-0.03,0.0,0.97,-0.06,87,109
11:16:00.410,0.03,1.0,0.03,0.0,1.06,-0.06,61,87
11:16:00.418,0.03,1.06,-0.06,0.03,1.0,-0.06,76,147
11:16:00.429,0.0,1.06,0.0,0.03,1.0,-0.06,47,33
11:16:00.441,0.03,1.03,-0.03,0.0,1.0,-0.03,89,141
11:16:00.448,0.03,1.0,0.0,0.0,1.03,-0.03,69,71
11:16:00.459,0.03,1.03,-0.06,0.03,0.97,0.03,86,85
11:16:00.468,0.03,1.03,0.0,-0.03,0.97,0.03,53,142
11:16:00.482,0.03,1.03,-0.03,0.06,1.0,-0.03,87,63
